full_visitor_id,touchpoint_path,converted
0839835404440602916,Social > Organic Search > Social,0
0839915437880825304,Social,0
0840037858480784039,Referral,0
0840053915402138468,Social,0
0840112839414117638,Direct,0
0840152692286209569,Direct,0
0840214783252284238,Social,0
0840328675686257614,Social,0
0840438532008592504,Organic Search,0
0840543943775461597,Organic Search,0
0840545883754205291,Organic Search > Organic Search > Organic Search > Organic Search > Organic Search,0
0840574452486570185,Direct,0
0840584227507815507,Organic Search,0
0840588374283894295,Organic Search > Organic Search,0
0840608732692239910,Referral > Referral,1
0840641530444074646,Organic Search,0
0840653551181796337,Organic Search,0
0840702210752965482,Organic Search,0
0840730346195984463,Direct,0
0840749994766284861,Social,0
0840811418661996106,Organic Search,0
0840825369704498436,Social,0
0840826204444294714,Referral,0
0840857925475420467,Social,0
0840937478066571848,Direct,0
0840950018569151135,Referral,0
0840957349706014332,Referral,0
084095876175220772,Direct,0
0841077739604530621,Organic Search,0
0841135853418399219,Organic Search,0
0841189828619590899,Social,0
0841247263138077541,Social,0
0841354330458729351,Organic Search,0
0841380375319802628,Organic Search,0
0841412684837558368,Social,0
0841445404543132854,Direct,0
0841518116038842928,Organic Search,0
0841545836063687061,Organic Search,0
0841554614853794915,Organic Search,0
0841609213531270538,Referral > Referral > Referral,0
0841617108118814130,Social,0
0841619681784320898,Organic Search,0
084163463235364607,Organic Search,0
0841684584640791077,Social,0
0841749534935269902,Referral,0
0841780680616560266,Referral,0
0841791720172466464,Social,0
0842007931338843871,Direct,0
0842103789915348845,Social,0
0842121068711738022,Social,0
0842146451151076899,Organic Search,0
0842146808192400709,Organic Search,0
0842156822884799169,Social,0
0842166568088598211,Direct,0
0842191276298280472,Referral,0
0842270842112401323,Direct,0
0842271568079669099,Organic Search,0
0842322485657692858,Paid Search,0
0842333096162365815,Organic Search,0
0842422815552287349,Organic Search,0
0842430151056309556,Affiliates > Affiliates,0
0842433381015224634,Social,0
0842490266393202650,Social,0
0842494055878943059,Affiliates,0
0842514332933463443,Organic Search,0
0842526783896000305,Direct > Direct,0
0842573168279387279,Organic Search,0
0842774633745730835,Referral,0
0842799933315715644,Organic Search,0
0842813704748404390,Organic Search,0
084287933315760955,Social,0
0842911898061933750,Social,0
0842923648574192188,Organic Search,0
0842930955587486042,Social,0
0843024359328099015,Organic Search,0
0843024490520192957,Organic Search > Organic Search,0
0843064937344713086,Organic Search,0
0843113040364483820,Organic Search,0
0843157763071953261,Direct,0
0843160186070144800,Social,0
0843171295745847136,Referral > Referral,0
0843291953251811934,Social,0
0843339637707820850,Social,0
0843345884017771391,Organic Search > Organic Search,0
0843450575898739957,Social,0
0843466001255937015,Direct,0
0843498132831603310,Paid Search,0
0843499232695011403,Social,0
0843573340552567572,Social,0
0843584513732079541,Organic Search,0
0843635697023534546,Organic Search,0
0843757385509586407,Organic Search,0
0843778992341202989,Organic Search,0
0843815419631719717,Direct,0
0843835086420050370,Social > Social,0
0844042105793620313,Social,0
0844099257605439354,Organic Search,0
0844111690814745416,Referral > Referral,0
0844130191224853853,Social,0
0844189179816502370,Organic Search,0
0844206399204030275,Referral > Referral,0
0844230928212889556,Direct > Direct,1
084429856234702252,Social,0
0844300659824203347,Organic Search,0
0844349514534998186,Organic Search,0
0844368976933909621,Social,0
0844374794455404508,Organic Search,0
0844382639886452027,Organic Search,0
0844403086417931040,Organic Search,0
084440661998862861,Direct,0
0844451650874526343,Referral > Referral > Referral,0
0844477325268876019,Referral > Referral,0
0844477974465936714,Organic Search,0
0844562905556249715,Organic Search,0
0844584641716373716,Organic Search,0
0844605307353743060,Organic Search,0
0844714053331899012,Direct,0
0844744285553196631,Organic Search,0
0844748107198198699,Social,0
0844756928260812478,Direct,0
0844779383607058666,Social,0
0844811578838610129,Social,0
0844838900098793536,Affiliates,0
084486571717706174,Direct,0
0844931567608855738,Social,0
0844963729579284931,Referral > Referral > Referral,0
0845013449717991200,Referral,0
0845031277183230190,Social,0
0845103266936977264,Organic Search > Display > Organic Search,0
0845107847329601530,Referral > Referral > Referral,0
084511301845910579,Paid Search,0
0845232360099328148,Referral,0
0845243683377742662,Organic Search,0
084526658711529050,Social,0
08452675557902599,Social,0
0845278242878043862,Referral > Referral > Referral > Referral > Referral,0
0845312644563065766,Affiliates,0
0845449174596434166,Organic Search,0
084547870155535763,Social,0
0845562990692475791,Organic Search,0
0845613576962680004,Organic Search > Organic Search > Organic Search,0
0845626577332916259,Social,0
084565077519868216,Organic Search,0
0845682847484237961,Social,0
0845685209217975804,Social,0
084578920503291187,Social,0
0845819034650243573,Organic Search,0
0845832054823211804,Direct,0
084585287641714635,Social,0
0845859397025981058,Direct,0
084587219595689688,Organic Search,0
0845988907408723108,Organic Search > Organic Search,1
0846012353751386076,Organic Search,0
0846057915798437180,Social,0
0846073067364823874,Direct,0
0846127124851621699,Organic Search,0
0846185016794025754,Social > Paid Search,0
0846224418329708029,Social,0
0846225863618486296,Organic Search > Organic Search,0
0846252588993609551,Paid Search,0
0846270183946951924,Organic Search,0
0846372221379940044,Social,0
084646730055061015,Referral,0
0846480208025964769,Social,0
084651060890987201,Social,0
0846530368957889288,Direct,0
0846567360814385133,Organic Search,0
0846574254240124874,Organic Search,0
0846597675409361280,Organic Search,0
0846683522678084663,Direct,0
0846734311821482154,Social,0
084675427315296638,Social,0
084677915879459492,Organic Search,0
0846825938952511164,Organic Search,0
0846846127907932654,Organic Search,0
0846909178011312417,Direct,1
0847002073298717028,Organic Search,0
0847025547067518455,Direct,0
0847028925117754816,Social,0
084703334220990659,Social,0
0847054731000694891,Organic Search,0
0847077989606277993,Organic Search,0
0847093316682445727,Organic Search,0
0847148849039921357,Direct,0
0847186447818113062,Social,0
0847192216178526771,Organic Search,0
0847215802335005351,Social,0
0847255040130595165,Social,0
0847304125533509187,Referral > Referral,0
0847459772917360747,Organic Search,0
0847462718854033109,Organic Search,0
0847478107508724934,Organic Search,0
0847520594016453342,Organic Search,0
084755328537141815,Organic Search,0
0847565643647783332,Organic Search,0
0847630755344159262,Referral,0
0847758151576909107,Direct,0
0847766420138391902,Organic Search,0
084777382432850862,Organic Search,0
0847807726514393132,Organic Search,0
0847847425225990395,Referral,0
0847849399315253116,Organic Search > Organic Search,0
0847877330804975030,Organic Search,0
0847894078286405960,Social,0
0847899003714159646,Organic Search,0
084790160457131113,Organic Search,0
0847906900512056820,Social > Social > Social > Social > Social > Social,0
0847937231390352003,Social,0
0847964142533774409,Social,0
084797507345336022,Direct,0
0847985552930469032,Social,0
0848024562997695411,Organic Search > Organic Search,0
0848065049684413262,Social,0
0848095216722516296,Organic Search,0
0848266074693672412,Social,0
0848269114388960246,Social,0
0848301875610591302,Social,0
0848307552442002040,Organic Search,0
0848319545580585403,Organic Search,0
0848391559691121530,Direct,0
0848461226536738513,Social,0
0848504695842265799,Display,0
0848507631040759527,Organic Search,0
084851553763064894,Direct > Referral > Referral > Referral,0
0848546057756290572,Organic Search,0
0848548625328916020,Organic Search,0
0848610950593855838,Social,0
0848653641215434004,Social,0
0848674507383650135,Paid Search,0
0848683401325173167,Referral,0
0848793819418302692,Direct,0
0848829045141301181,Social,0
0848830013586349432,Social,0
0848869043259692789,Direct,0
084889063813163836,Direct,0
0848930919702326596,Direct,0
0849014342374283488,Organic Search > Organic Search,0
0849075605972289819,Social,0
0849167474139723977,Organic Search > Organic Search,0
0849251051631120540,Organic Search > Organic Search,0
0849268623910215878,Social,0
0849415571853118725,Paid Search,0
084942124319166468,Direct,0
0849423346889783096,Organic Search,0
0849463152293660052,Organic Search > Organic Search,0
0849590817772398312,Social > Social > Social,0
084960519148614615,Organic Search > Organic Search,0
0849632829164516530,Organic Search > Organic Search,0
0849644335947025775,Organic Search,0
0849675912125871341,Direct,0
0849762255790597011,Organic Search,0
0849763919557168474,Organic Search > Organic Search,0
0849769075903195494,Social,0
0849783435305049652,Referral,0
0849835277660494058,Organic Search,0
0849907169591616103,Organic Search,0
0849976478397433483,Social,0
0850018446873940696,Direct,0
0850034459129425252,Organic Search > Organic Search > Organic Search,0
0850052107501743070,Social,0
0850083618231710448,Direct,0
0850098406345802422,Organic Search,0
0850129486345917403,Social,0
0850198045401493214,Direct,0
0850215787867432085,Organic Search,0
0850328539691278666,Organic Search,0
0850358622412396560,Direct,0
0850386066958331117,Referral > Referral > Display > Referral,0
0850393400200280265,Referral,0
0850395520969358057,Direct > Direct,0
0850430280787331376,Social,0
0850468099112989824,Social,0
0850587691189523502,Direct > Direct > Direct,0
0850622841287284794,Organic Search,0
0850744078961747930,Organic Search,0
0850748899349687328,Social,0
0850770071247508854,Paid Search > Paid Search,0
0850801155204995852,Direct,0
0850806080464530002,Organic Search,0
0850832913973756093,Organic Search,0
0850835910434889284,Direct,0
0850868693043731220,Social,0
0850902398996051398,Direct,0
0850919732227195107,Organic Search > Organic Search,0
0850923639048818616,Referral > Referral,1
0851019218145221670,Organic Search,0
0851027099976832646,Social,0
085108882008247385,Organic Search,0
0851093430492181516,Organic Search,0
0851181821167192255,Organic Search > Organic Search > Organic Search > Organic Search,0
0851201696741202440,Organic Search,0
0851225443425427458,Organic Search,0
0851332471935947344,Organic Search > Organic Search > Organic Search,0
0851401837680902499,Organic Search > Organic Search,0
0851412763811412762,Organic Search,0
0851433261418586020,Social,0
085147748101228367,Organic Search,0
0851493253418823299,Organic Search,0
085151197573355994,Social,0
0851677765723480676,Direct,0
085170015985342825,Social,0
0851701972923378742,Organic Search > Organic Search,0
0851799811280773366,Organic Search,0
0851808215830546373,Direct,0
0851867485836858543,Social,0
0851875286812592530,Direct > Direct > Direct,0
0851894491149560084,Social,0
0851906991480334251,Organic Search,0
0851922589820468139,Organic Search,0
0851952626150627725,Organic Search,0
0851958584437443738,Social,0
0851977633670850855,Social > Social,0
0852043247915937552,Paid Search,0
0852064219530322688,Direct,0
0852123005020702685,Organic Search,0
0852136124152839850,Social,0
085215627385950973,Organic Search,0
0852162230202524926,Organic Search,0
0852285538611760676,Organic Search,0
085243018339131309,Organic Search,0
0852431528484606454,Organic Search,0
0852456790549048467,Organic Search,0
0852489600705395572,Organic Search,0
085249830911119442,Referral,0
0852548096138719841,Social,0
0852633405309395434,Organic Search,0
0852684442793085292,Social,0
0852742301638744204,Social,0
0852754906976675301,Affiliates,0
0852828014372067837,Organic Search > Organic Search,0
0852839592930359575,Organic Search,0
0852868892292680459,Organic Search,0
0852870523348614981,Organic Search,0
0852899070160311148,Organic Search,0
085297959192196865,Organic Search > Organic Search,0
0852986863523394196,Organic Search,0
0852998806144207526,Social,0
0853071612751087050,Organic Search,0
0853094676876380136,Social,0
0853201154336542608,Organic Search,0
0853210930275476057,Organic Search,0
085325997081524437,Social,0
0853275846764936879,Social,0
0853287719960709374,Organic Search,0
0853294509337614572,Organic Search,0
0853355874045219364,Organic Search,0
08533694806458632,Social,0
0853406345409392367,Paid Search > Paid Search > Paid Search > Paid Search > Paid Search > Paid Search > Paid Search > Paid Search > Paid Search > Paid Search,0
0853636334028944870,Organic Search,0
0853636958350068837,Social,0
0853721772802319168,Social,0
0853735481147568597,Referral,0
0853753869601106645,Organic Search > Organic Search,0
0853774566004955946,Organic Search > Organic Search,0
0853798560909741748,Organic Search,0
0853899078791831747,Organic Search,0
0853963945727875556,Social,0
0853982395062555859,Organic Search,0
