full_visitor_id,visit_id,transactions,revenue
9935363478089463685,1481647936,1,108.3
9935876634073968558,1484801431,1,6.98
9938760478533661623,1479916258,1,66.98
9944482549138933048,1484842504,1,122.85
9946129061582785641,1480736875,1,394.24
9947771382967630972,1480106534,1,22.59
9952616174324085427,1478307484,1,484.65
995837089950996818,1484194918,1,209.66
9961713390620821018,1483534225,1,42.97
9962134079133468457,1487694703,1,22.98
9963131995239003867,1485275486,1,46.77
9963742951438650349,1480884019,1,45.79
9967421462090240825,1487129406,1,71.92
9970378027479686216,1488151990,1,96.7
9970378027479686216,1488301739,1,147.7
9972597816595372004,1481326958,1,62.98
9974232250427988367,1480538922,1,1097.5
9974232250427988367,1483725863,1,996.65
9974461982959135812,1484842221,1,23.99
9976366744327936965,1481657849,1,109.78
9981562221973608723,1483576938,1,35.75
9982895886072793603,1482204100,1,34.99
9989795984216871126,1486423306,1,210.72
9991633376050115277,1487376773,1,35.59
9997409246962677759,1481250683,1,40.36
9998996003043230595,1479360030,1,66.98
